018064c2cbeb71a47d961029ae1c363ad608472de0706e0481f16fb9a62a1ce3	NES/2 Unlicensed/2 Other Regions/China/Lingjie Hufa - Shock (China) (Unl).nes	c92bcfb9f0de4a939fe8a698db99eae63125ea9b	b450ead8143ad22252ed3bf2002ba4dd	fa190603	524304
01865d0946d93a0b9700dbe1ec99801e7b802e1364979dcf927358c771de493f	NES/4 Aftermarket/4 Revisions/Pizza Party! (World) (v1.0) (Byte-Off 2019) (Aftermarket) (Unl).nes	c675dc4947d8b40437e5e44fbe92450cb49f04b9	b31c6ffda1ebdd7ff3a6d4a6d9d16df8	153ef94b	524304
019237819365bd9ddd8e1f7b25a1df9777e97d334beb64f60592c06e1c5bb89a	NES/1 US - R-Z/Street Fighter 2010 - The Final Fight (USA).nes	255ebb2d7c57ac52fdf2b9476df0ab3af6ed2113	7b96bd82a741ff571b3d95909ebe616b	361fb3ee	262160
01a7a32223c89e69b1dd7e42653c3908f5907bf44e23eed88538a470890fc40b	EverDrive N8/4 Game Series Collections/Accesories & Add-Ons/Multitap (1-4+ Players)/zJPN-Kunio Kun no Nekketsu Soccer League (J) [T+Eng1.2_PentarouZero].nes	a049f85a576f189e9bdfe892ef6fa3aee664d219	8e4b1972394600ec72ce3b034acd2631	f41f1f4e	
01a891c76b013dfb3a329c8a71478b57340459b1041d3c09c6f343a909142309	EverDrive N8/4 Homebrew/8 BIT XMAS 2013 - Santa Vs the Aliens (1player) (RetroUSB).nes	11385f0da5070577ae27f31f99cba285caaf1c15	0fd3ff78f3809bfe7a97aa9489ad58db	3b272072	
01acda5253411a1e07791c849823c1de780663cca14015eedcac08c9c44bbb1b	EverDrive N8/4 Game Series Collections/Genre/Puzzle/All Puzzle/Soap Panic (Japan) (Unl).nes	1775d4b5226e06bbb8aaf7130d038c650a849d92	a573bfb25db8775c7a56b099db7bb018	75202258	
01ad5a2799a40998b214b123769d6e29cefaa98bc203b863a38aaf87554b5a5f	EverDrive N8/4 Hacks/Hacks C/Captain Tsubasa Vol. II - Prologue Of New Tanaru Legend (Hack).nes	32f51d3c805b1594bca7a5128663fcbe377f9df9	f9494e9df0fd81f1887af26249e540b0	31541926	
01b032ef34f1def4bac51d274dc62e289f70e756296dbb5f713fa5c2f61ba6ab	NES/4 Pirate/China/Jingwei Tianhai (China) (Pirate).nes	362cd483c8d0bfecd1c54c15131ec64cff84c150	0d8b72202293778c8c411ed615a3e590	565b6211	1048592
01b0507abdee44e6b78edcbe95f1de951c9d7ec39e7fcc5306f5e06b732ef92c	EverDrive N8/4 Homebrew/15 (NTSC) (PD).nes	8fcc5798252370c63a98e7421131abf3eb22bfcf	845ddbdbd5e14a97757f3f9f68a74f75	7399d1f1	
01b764db2ebd393c37388e89a9e4adef853344eedcc5d1e42110c04a479e8476	EverDrive N8/4 Homebrew/F-FF (PD) v1 pubby 2017NESDEV.nes	4c770aca6540b238529ccc1e06219c346856084d	19b57d580140a6189ceda83e5d584d16	4637d83c	
